SubmissionDate,meta-instanceID,cassava_image_class,cassava_plant_age,cassava_variety,district,subcounty_luweero,subcounty_naka,subcounty_bugiri,subcounty_kamuli,subcounty_nebbi,subcounty_koboko,subcounty_pakwach,cassava_image_1,cassava_image_2,cassava_image_3,cassava_image_4,cassava_image_5,cassava_image_6,cassava_image_7,cassava_image_8,cassava_image_9,cassava_image_10,cassava_comment,cassava_image_gps-Latitude,cassava_image_gps-Longitude,cassava_image_gps-Altitude,cassava_image_gps-Accuracy,phone_ID,start_time,end_time,submission_time,KEY,SubmitterID,SubmitterName,AttachmentsPresent,AttachmentsExpected,Subcounty,days
2021-04-08 08:23:17.311000+00:00,uuid:5a2eaeab-281d-45f5-b907-e19c5e3efe58,cmd,9,aladu,naka,,Nabiswera,,,,,,1616824626391.jpg,1616824673849.jpg,1616824690999.jpg,1616824707772.jpg,1616824742349.jpg,1616824759514.jpg,1616824783638.jpg,1616824803455.jpg,1616824834636.jpg,1616824868504.jpg,Cmd,1.4500583,32.2666554,1060.2843162529553,4.808,collect:8Yz1n1MPZ2L6upM3,2021-03-27 08:56:37.298000+03:00,2021-03-28 15:46:28.770000+03:00,2021-03-27,e6d28b10ac987b61c57a54659b9d1a00789a566b,15,User_Okao,10,10,Nabiswera,2021-03-27
2021-04-08 08:21:02.565000+00:00,uuid:38fd5843-c93f-41e6-b4da-e4dc5be42cbe,cmd,9,aladu,naka,,Nabiswera,,,,,,1616824439003.jpg,1616824453325.jpg,1616824462500.jpg,1616824480821.jpg,1616824496757.jpg,1616824513753.jpg,,1616824541257.jpg,1616824558173.jpg,1616824574723.jpg,Cmd,1.4501207,32.2666672,1061.5269464350554,4.386,collect:8Yz1n1MPZ2L6upM3,2021-03-27 08:53:12.885000+03:00,2021-03-28 15:46:39.932000+03:00,2021-03-27,1784851e9c80e6e2b311235306e1173908610c46,15,User_Okao,9,9,Nabiswera,2021-03-27
2021-04-08 08:19:28.755000+00:00,uuid:6dfee316-bed9-46f5-8530-103b92bce9ad,cbsd,7,tme 14,naka,,Migeera_TC,,,,,,1616822716667.jpg,1616822736457.jpg,1616822754282.jpg,1616822765528.jpg,1616822785408.jpg,1616822799170.jpg,1616822818723.jpg,1616822833953.jpg,1616822854008.jpg,1616822871918.jpg,Cbsd highly infected,1.4130493,32.2630482,1068.4475101868609,3.9,collect:8Yz1n1MPZ2L6upM3,2021-03-27 08:24:39.049000+03:00,2021-03-28 15:46:46.448000+03:00,2021-03-27,b3467f9cced10c4e2df963bd1d10e3e308267677,15,User_Okao,10,10,Migeera_TC,2021-03-27
2021-04-08 08:17:32.887000+00:00,uuid:dcdab48c-4402-4c91-9c04-a050f0f6b0c1,cbsd,7,tme 14,naka,,Migeera_TC,,,,,,1616822482249.jpg,1616822499622.jpg,1616822514350.jpg,1616822529929.jpg,1616822545894.jpg,1616822570428.jpg,1616822596035.jpg,1616822612169.jpg,1616822627138.jpg,1616822648874.jpg,Diseased,1.4130336,32.2630419,1066.2690663916424,4.63,collect:8Yz1n1MPZ2L6upM3,2021-03-27 08:20:20.857000+03:00,2021-03-28 15:46:55.068000+03:00,2021-03-27,b2f69a9424b869ef7715969482bbf6ee2b25d891,15,User_Okao,10,10,Migeera_TC,2021-03-27
2021-04-08 08:14:23.734000+00:00,uuid:8fcdf392-b234-4c2e-b44a-89936b5dda2e,cbsd,7,tme 14,naka,,Migeera_TC,,,,,,1616822087287.jpg,1616822106610.jpg,1616822130385.jpg,1616822174204.jpg,1616822194746.jpg,1616822210347.jpg,1616822230198.jpg,1616822256348.jpg,1616822292607.jpg,1616822373752.jpg,Diseased,1.4129874,32.2630234,1062.1916292302878,4.561,collect:8Yz1n1MPZ2L6upM3,2021-03-27 08:13:58.823000+03:00,2021-03-28 15:47:08.881000+03:00,2021-03-27,58c334e1736bf6d80f6cc168b32c69b73546f554,15,User_Okao,10,10,Migeera_TC,2021-03-27
2021-04-08 08:11:40.638000+00:00,uuid:a5cd6f85-ea7a-43f4-9671-2aab934e0224,cbsd,7,tme 14,naka,,Migeera_TC,,,,,,1616821791704.jpg,1616821812437.jpg,1616821828402.jpg,1616821844708.jpg,1616821888559.jpg,1616821910518.jpg,1616821936980.jpg,1616821964844.jpg,1616821992466.jpg,1616822009444.jpg,Diseased,1.413008,32.2629713,1063.5608565743837,4.99,collect:8Yz1n1MPZ2L6upM3,2021-03-27 08:09:10.474000+03:00,2021-03-28 15:47:19.026000+03:00,2021-03-27,34ff45b229f48adfc2279bca1e62c6eeb93830ed,15,User_Okao,10,10,Migeera_TC,2021-03-27
2021-04-08 08:08:43.935000+00:00,uuid:9d7c2fe5-e04f-43ab-adc9-01db60753fc2,cbsd,7,tme 14,naka,,Migeera_TC,,,,,,1616821544331.jpg,1616821564298.jpg,1616821579297.jpg,1616821605425.jpg,1616821619116.jpg,1616821629916.jpg,1616821654047.jpg,1616821669327.jpg,1616821682483.jpg,1616821707285.jpg,Highly infected with cbsd,1.4130252,32.2628995,1070.5562459516789,4.873,collect:8Yz1n1MPZ2L6upM3,2021-03-27 08:04:07.539000+03:00,2021-03-28 15:47:32.393000+03:00,2021-03-27,caf9338e4cdde17b3acd7691ca2df429151152ec,15,User_Okao,10,10,Migeera_TC,2021-03-27
2021-04-08 08:04:55.847000+00:00,uuid:938b8c0d-4d7b-4330-9cf0-cbda2c5b857a,healthy,7,narocass 1,naka,,Kalongo,,,,,,1616768328249.jpg,1616768350317.jpg,1616768363703.jpg,1616768383552.jpg,1616768411317.jpg,1616768431057.jpg,1616768461476.jpg,1616768478551.jpg,1616768508480.jpg,1616768561607.jpg,Healthy field,1.2441161,32.6501389,1052.5150455685882,4.734,collect:8Yz1n1MPZ2L6upM3,2021-03-26 17:18:02.579000+03:00,2021-03-28 15:47:59.728000+03:00,2021-03-26,2ec4545d49fd9e3b3500dc0e51688c9ce41d7504,15,User_Okao,10,10,Kalongo,2021-03-26
2021-04-08 07:57:43.027000+00:00,uuid:fd56b556-e58c-499a-b9fa-77fd64d1b1b4,healthy,7,narocass 1,naka,,Kalongo,,,,,,1616767754086.jpg,1616767770253.jpg,1616767825486.jpg,1616767844000.jpg,1616767863520.jpg,1616767902618.jpg,1616767939925.jpg,1616767967760.jpg,1616768001954.jpg,1616768071676.jpg,Clean field,1.2439987,32.6500308,1051.6323362965102,4.832,collect:8Yz1n1MPZ2L6upM3,2021-03-26 17:08:40.272000+03:00,2021-03-28 15:48:19.289000+03:00,2021-03-26,0eedee2ff867098a90945416bb1016282b017d83,15,User_Okao,10,10,Kalongo,2021-03-26
2021-04-07 14:04:06.614000+00:00,uuid:738b8de3-5268-4388-99cb-e00ea0b5c30d,healthy,7,narocass 1,naka,,Kalongo,,,,,,1616767540964.jpg,1616767559701.jpg,1616767573993.jpg,1616767588281.jpg,1616767603106.jpg,1616767617764.jpg,1616767635440.jpg,1616767650939.jpg,1616767676063.jpg,1616767690626.jpg,Clean field,1.2437899,32.6499045,1059.2236665596513,4.565,collect:8Yz1n1MPZ2L6upM3,2021-03-26 17:04:35.598000+03:00,2021-04-07 16:19:56.159000+03:00,2021-03-26,45ad474b344434fc1ba7228fd95a95848ea4060d,15,User_Okao,10,10,Kalongo,2021-03-26
2021-04-01 11:37:14.664000+00:00,uuid:85495c70-328b-4a82-a513-4a2f39806af4,cbsd,5,nase 13,bugiri,,,nankoma,,,,,1617172458366.jpg,1617172486258.jpg,1617172499442.jpg,1617172512552.jpg,1617172539381.jpg,1617172559398.jpg,1617172587646.jpg,1617172617188.jpg,1617172628929.jpg,1617172636683.jpg,Bugiri Nankoma,0.4804283,33.709093,1155.6888060433032,4.987,collect:8Yz1n1MPZ2L6upM3,2021-03-31 09:33:33.108000+03:00,2021-03-31 09:37:32.945000+03:00,2021-03-31,83af49aa1767f1bd1113a30c7243d8ad52411ef9,15,User_Okao,10,10,nankoma,2021-03-31
2021-04-01 11:35:56.738000+00:00,uuid:0009b781-0cc4-41fc-a6f2-07df0ac7396a,cbsd,5,magana,bugiri,,,nankoma,,,,,1617172187506.jpg,1617172196020.jpg,1617172216461.jpg,1617172257474.jpg,1617172271680.jpg,1617172297975.jpg,1617172309400.jpg,1617172320571.jpg,1617172347402.jpg,1617172361314.jpg,Bugiri Nankoma,0.4804403,33.7091259,1146.3966009582134,4.556,collect:8Yz1n1MPZ2L6upM3,2021-03-31 09:28:29.087000+03:00,2021-03-31 09:33:04.292000+03:00,2021-03-31,1a7f657d72714a482e0bccac5c6da1e9dbde139e,15,User_Okao,10,10,nankoma,2021-03-31
2021-04-01 09:31:22.438000+00:00,uuid:73fb666a-bd8b-4b26-a513-cfcf24c0c753,cbsd,6,magana,bugiri,,,nankoma,,,,,1617183412377.jpg,1617183435392.jpg,1617183496459.jpg,1617183513775.jpg,1617183572902.jpg,1617183594847.jpg,1617183655890.jpg,1617183687233.jpg,1617183711856.jpg,1617183747112.jpg,Bugiri Nankoma,0.4565891,33.7052705,1158.4818038137057,4.808,collect:8Yz1n1MPZ2L6upM3,2021-03-31 12:21:55.224000+03:00,2021-03-31 12:42:54.498000+03:00,2021-03-31,d9601248894dbf0a342ea075fd9c28830b6a9b1b,15,User_Okao,10,10,nankoma,2021-03-31
2021-04-01 06:13:48.066000+00:00,uuid:02dc01b2-7470-4d9a-8915-3cc7fcc389a0,healthy,12,nase 14,bugiri,,,nankoma,,,,,1617181217205.jpg,1617181231347.jpg,1617181241077.jpg,1617181249999.jpg,1617181259302.jpg,1617181275149.jpg,1617181307714.jpg,1617181322562.jpg,1617181352882.jpg,1617181365751.jpg,Bugiri Nankoma,0.4541671,33.705622,1153.747331420125,4.833,collect:8Yz1n1MPZ2L6upM3,2021-03-31 11:59:35.995000+03:00,2021-03-31 12:03:07.686000+03:00,2021-03-31,a7c46554812e1a07fbe2569e45f1b42a1eb6170c,15,User_Okao,10,10,nankoma,2021-03-31
2021-04-01 06:12:57.238000+00:00,uuid:bde8d78c-8227-482f-a65d-26173a8a7fa6,healthy,12,nase 14,bugiri,,,nankoma,,,,,1617180977528.jpg,1617180986346.jpg,1617180999501.jpg,1617181010569.jpg,1617181029909.jpg,1617181079400.jpg,1617181090884.jpg,1617181111960.jpg,1617181132585.jpg,1617181150666.jpg,Bugiri Nankoma,0.4541246,33.7055543,1157.6734726723605,4.853,collect:8Yz1n1MPZ2L6upM3,2021-03-31 11:54:55.588000+03:00,2021-03-31 11:59:30.373000+03:00,2021-03-31,ba95043b3eb33e177bebd28c4e527a30f4592b36,15,User_Okao,10,10,nankoma,2021-03-31
2021-04-01 06:11:44.141000+00:00,uuid:be81c391-1b19-4512-add1-6c2278183027,cbsd,12,magana,bugiri,,,nankoma,,,,,1617176825506.jpg,1617176897657.jpg,1617176913464.jpg,1617176995948.jpg,1617177026355.jpg,1617177063268.jpg,1617177084012.jpg,1617177114095.jpg,1617177138740.jpg,1617177152631.jpg,Bugiri Nankoma,0.4523875,33.6438421,1179.8387617918786,4.9,collect:8Yz1n1MPZ2L6upM3,2021-03-31 10:46:35.310000+03:00,2021-03-31 10:52:51.650000+03:00,2021-03-31,e486f0457bd8245ed98e5e70130be20e7eb94ed5,15,User_Okao,10,10,nankoma,2021-03-31
2021-04-01 06:10:37.137000+00:00,uuid:f3e629d6-400a-4ba4-8354-a0a41cd6c7b3,cbsd,10,magana,bugiri,,,nankoma,,,,,1617174987630.jpg,1617174998624.jpg,1617175015789.jpg,1617175034369.jpg,1617175049649.jpg,1617175060787.jpg,1617175071407.jpg,1617175085860.jpg,1617175099412.jpg,1617175136529.jpg,Bugiri Nankoma,0.4525792,33.645558,1175.6142932665027,4.692,collect:8Yz1n1MPZ2L6upM3,2021-03-31 10:15:20.376000+03:00,2021-03-31 10:26:19.035000+03:00,2021-03-31,08dac30f9c89d2d2d9fde22f489f0d851d6a899e,15,User_Okao,10,10,nankoma,2021-03-31
2021-04-01 05:29:43.038000+00:00,uuid:c99580ab-82cd-4239-8b48-ab7aa4f59312,cbsd,12,tme 14,kamuli,,,,bulopa,,,,1617104923875.jpg,1617104960599.jpg,1617105035855.jpg,1617105152538.jpg,1617105168915.jpg,1617105198328.jpg,1617105210610.jpg,1617105264137.jpg,1617105287576.jpg,1617105344632.jpg,Kamuli bulopa,0.8518434,33.2533995,1066.185220343763,4.995,collect:8Yz1n1MPZ2L6upM3,2021-03-30 14:47:19.568000+03:00,2021-03-30 14:56:11.460000+03:00,2021-03-30,2fce7f1245aa572e95a6182f8789bae9aa66dfe5,15,User_Okao,10,10,bulopa,2021-03-30
2021-04-01 05:28:44.737000+00:00,uuid:249fb75a-dfed-44bf-9c80-5a9a936a7dfe,cbsd,12,tme 14,kamuli,,,,bulopa,,,,1617104524177.jpg,1617104535265.jpg,1617104566099.jpg,1617104590209.jpg,1617104671750.jpg,1617104695353.jpg,1617104711279.jpg,1617104724552.jpg,1617104758546.jpg,1617104778681.jpg,Kamuli bulopa,0.8519993,33.2534302,1064.337127040582,4.824,collect:8Yz1n1MPZ2L6upM3,2021-03-30 14:41:28.125000+03:00,2021-03-30 14:46:44.628000+03:00,2021-03-30,76a46ce8a5d3bf8cd1ce74277bb4c3a81f53ef94,15,User_Okao,10,10,bulopa,2021-03-30
2021-04-01 05:28:18.126000+00:00,uuid:6ae92164-9caf-4398-b481-027d6161fbe2,cbsd,12,tme 14,kamuli,,,,bulopa,,,,1617104102059.jpg,1617104153790.jpg,1617104215309.jpg,1617104240376.jpg,1617104329997.jpg,1617104357440.jpg,1617104383830.jpg,1617104404883.jpg,1617104436417.jpg,1617104458637.jpg,Kamuli bulopa,0.852141,33.2534576,1069.1334506610592,4.938,collect:8Yz1n1MPZ2L6upM3,2021-03-30 14:33:59.675000+03:00,2021-03-30 14:41:25.107000+03:00,2021-03-30,1308c5b9c5b52092d357a756d1ea8ea602731a58,15,User_Okao,10,10,bulopa,2021-03-30
2021-04-01 05:27:45.093000+00:00,uuid:654dcd11-5ceb-4507-8c99-70052ac3cff9,cbsd,12,tme 14,kamuli,,,,bulopa,,,,1617103635126.jpg,1617103664035.jpg,1617103699213.jpg,1617103771254.jpg,1617103788935.jpg,1617103805003.jpg,1617103815345.jpg,1617103910154.jpg,1617103934981.jpg,1617103975629.jpg,Kamuli bulopa,0.8522077,33.2533288,1072.753187563572,4.873,collect:8Yz1n1MPZ2L6upM3,2021-03-30 14:26:34.594000+03:00,2021-03-30 14:33:23.636000+03:00,2021-03-30,146fdac8d56ec805c747dde500b86ed2276eed54,15,User_Okao,10,10,bulopa,2021-03-30
2021-04-01 05:26:54.935000+00:00,uuid:1ffe13cb-348f-4443-8179-de8044fc1983,cbsd,12,tme 14,kamuli,,,,bulopa,,,,1617103259495.jpg,1617103274794.jpg,1617103324777.jpg,1617103382587.jpg,1617103403341.jpg,1617103416259.jpg,1617103482475.jpg,1617103514908.jpg,1617103545412.jpg,1617103564139.jpg,Kamuli bulopa,0.8522013,33.2532972,1077.3031940644712,4.759,collect:8Yz1n1MPZ2L6upM3,2021-03-30 14:20:31.858000+03:00,2021-03-30 14:26:30.787000+03:00,2021-03-30,062b9568ab1de578fd548b96ca01099e2c8e4cbe,15,User_Okao,10,10,bulopa,2021-03-30
2021-04-01 05:26:27.703000+00:00,uuid:1e401368-8664-4f32-a4c7-42e8916a6b52,cbsd,12,tme 14,kamuli,,,,namwendwa,,,,1617099403139.jpg,1617099417227.jpg,1617099442810.jpg,1617099473481.jpg,1617099521664.jpg,1617099551699.jpg,1617099574212.jpg,1617099605262.jpg,1617099654066.jpg,1617099710611.jpg,Kamuli namwendwa,0.880473,33.2274999,1098.0197989445978,4.953,collect:8Yz1n1MPZ2L6upM3,2021-03-30 13:16:14.737000+03:00,2021-03-30 13:22:36.753000+03:00,2021-03-30,a5f20e8fde283d86b6b5809a071098466cdc6b4c,15,User_Okao,10,10,namwendwa,2021-03-30
2021-04-01 05:26:14.140000+00:00,uuid:4431c74c-8729-4bf1-8b23-10d17f7a77c4,cbsd,12,tme 14,kamuli,,,,namwendwa,,,,1617099095358.jpg,1617099103500.jpg,1617099118480.jpg,1617099129205.jpg,1617099147503.jpg,1617099179993.jpg,1617099199961.jpg,1617099218986.jpg,1617099230108.jpg,1617099259801.jpg,Kamuli namwendwa,0.8805334,33.2273739,1109.8941716706393,4.63,collect:8Yz1n1MPZ2L6upM3,2021-03-30 13:10:45.257000+03:00,2021-03-30 13:14:57.791000+03:00,2021-03-30,d7cc1ccf9fc6fad001ff37c998e6e4f701c82674,15,User_Okao,10,10,namwendwa,2021-03-30
2021-04-01 05:26:02.490000+00:00,uuid:a9d93358-4fd8-4bce-babd-f09d211e39a8,cbsd,8,tme 14,kamuli,,,,kitayumdwa,,,,1617095459216.jpg,1617095478292.jpg,1617095496204.jpg,1617095518330.jpg,1617095534371.jpg,1617095558122.jpg,1617095571882.jpg,1617095587454.jpg,1617095605550.jpg,1617095618520.jpg,Kamuli kitayunjwa,0.9005831,33.1910608,1104.438631546038,4.824,collect:8Yz1n1MPZ2L6upM3,2021-03-30 12:09:53.405000+03:00,2021-03-30 12:14:01.270000+03:00,2021-03-30,d147a42eda936d7047b59de97e4b2bf5bfbe5e23,15,User_Okao,10,10,kitayumdwa,2021-03-30
2021-04-01 05:25:46.757000+00:00,uuid:938c6627-a2e1-49d1-8af2-9f8d78bc162f,cbsd,7,nase 3,kamuli,,,,kitayumdwa,,,,1617093399022.jpg,1617093416831.jpg,1617093507960.jpg,1617093521972.jpg,1617093549643.jpg,1617093585053.jpg,1617093603748.jpg,1617093712205.jpg,1617093725838.jpg,1617093755776.jpg,Kamuli kitayunjwa,0.9260501,33.1915634,1081.38033699331,4.269,collect:8Yz1n1MPZ2L6upM3,2021-03-30 11:35:49.406000+03:00,2021-03-30 11:43:06.596000+03:00,2021-03-30,4331e67321f7e9ea26fefd0891b02efc347b8431,15,User_Okao,10,10,kitayumdwa,2021-03-30
2021-04-01 05:25:05.874000+00:00,uuid:adc7addc-c668-47d6-9a34-ad528fd42fbb,cbsd,7,nase 3,kamuli,,,,kitayumdwa,,,,1617092816180.jpg,1617092845045.jpg,1617092910696.jpg,1617092971229.jpg,1617093011684.jpg,1617093048530.jpg,1617093061098.jpg,1617093100094.jpg,1617093193877.jpg,1617093220018.jpg,Kamuli kitayunjwa,0.9260104,33.1916743,1079.8844140812118,4.414,collect:8Yz1n1MPZ2L6upM3,2021-03-30 11:25:09.564000+03:00,2021-03-30 11:34:47.705000+03:00,2021-03-30,bcac666cdaab76c739630544c9433317181d035b,15,User_Okao,10,10,kitayumdwa,2021-03-30
2021-04-01 05:11:45.075000+00:00,uuid:0184488a-3ec1-4994-8a46-e6ae90862d22,cbsd,6,magana,bugiri,,,nankoma,,,,,1617184182346.jpg,1617184199396.jpg,1617184225480.jpg,1617184246551.jpg,1617184258714.jpg,1617184278135.jpg,1617184290711.jpg,1617184317897.jpg,1617184333139.jpg,1617184370888.jpg,Nankoma Bugiri,0.4567127,33.7052935,1193.4427927938357,4.74,collect:9rYzWZDZc3uRYMD4,2021-03-31 12:48:59.581000+03:00,2021-03-31 12:53:22.704000+03:00,2021-03-31,5697f447e3ea891a50caafc84e0f087eceab47f7,12,User_Debbie,10,10,nankoma,2021-03-31
2021-04-01 05:11:19.922000+00:00,uuid:ce28e8aa-bc24-45cd-bc2a-14ea87629963,cbsd,6,magana,bugiri,,,nankoma,,,,,1617183974573.jpg,1617183993769.jpg,1617184006320.jpg,1617184040275.jpg,1617184053029.jpg,1617184064519.jpg,1617184076310.jpg,1617184084640.jpg,1617184092753.jpg,1617184101085.jpg,Nankoma Bugiri,0.456717,33.7052883,1188.4847878917185,4.92,collect:9rYzWZDZc3uRYMD4,2021-03-31 12:45:50.198000+03:00,2021-03-31 12:48:54.265000+03:00,2021-03-31,6e7e1faa6396f09290e9a0634a8eaae939b1e35a,12,User_Debbie,10,10,nankoma,2021-03-31
2021-04-01 05:10:45.231000+00:00,uuid:363cbe51-5dda-4035-a81c-01ff1516de5b,cbsd,5,magana,bugiri,,,nankoma,,,,,1617183770081.jpg,1617183777970.jpg,1617183802751.jpg,1617183813456.jpg,1617183822261.jpg,1617183841521.jpg,1617183851991.jpg,1617183882821.jpg,1617183902389.jpg,1617183918754.jpg,Nankoma Bugiri,0.4567482,33.7053577,1185.6583644748755,4.94,collect:9rYzWZDZc3uRYMD4,2021-03-31 12:42:30.035000+03:00,2021-03-31 12:45:46.892000+03:00,2021-03-31,5c3ae51cd7feb8ec0b0f4a94de723d0b1d9c1b0c,12,User_Debbie,10,10,nankoma,2021-03-31
2021-04-01 05:10:22.277000+00:00,uuid:b8775609-41be-4c9c-9746-a72550c87d5f,cbsd,5,magana,bugiri,,,nankoma,,,,,1617183549251.jpg,1617183563219.jpg,1617183577539.jpg,1617183590902.jpg,1617183618548.jpg,1617183634008.jpg,1617183647827.jpg,1617183658901.jpg,1617183679558.jpg,1617183707803.jpg,Nankoma Bugiri,0.4566321,33.7053379,1184.010755104593,4.98,collect:9rYzWZDZc3uRYMD4,2021-03-31 12:38:21.097000+03:00,2021-03-31 13:07:01.854000+03:00,2021-03-31,2fd8f7f549c98b176d28a78db08f7a7ed9fd9983,12,User_Debbie,10,10,nankoma,2021-03-31
2021-04-01 05:09:43.393000+00:00,uuid:f6a0f043-ddae-4f6e-a380-80f3b7a31229,cbsd,5,magana,bugiri,,,nankoma,,,,,1617183276086.jpg,1617183294911.jpg,1617183307037.jpg,1617183318072.jpg,1617183335456.jpg,1617183347757.jpg,1617183364423.jpg,1617183374422.jpg,1617183395683.jpg,1617183454251.jpg,Nankoma Bugiri,0.4566615,33.7053587,1178.900636596347,4.72,collect:9rYzWZDZc3uRYMD4,2021-03-31 12:34:01.740000+03:00,2021-03-31 12:38:17.816000+03:00,2021-03-31,d1bf5f85b18944c15526fcbee47ab7a8d2508dd9,12,User_Debbie,10,10,nankoma,2021-03-31
2021-04-01 05:08:57.548000+00:00,uuid:53a6c5e2-8406-42be-9950-95916ade1cc3,cbsd,6,magana,bugiri,,,nankoma,,,,,1617182889816.jpg,1617182904947.jpg,1617182921448.jpg,1617182934214.jpg,1617182945438.jpg,1617182962286.jpg,1617182974327.jpg,1617182987804.jpg,1617183009264.jpg,1617183021941.jpg,Nankoma Bugiri,0.4561526,33.7057711,1185.883721782143,4.98,collect:9rYzWZDZc3uRYMD4,2021-03-31 12:27:44.018000+03:00,2021-03-31 12:30:59.939000+03:00,2021-03-31,fc5e6a1d0f2760b5edd35493b8298156bde00bb1,12,User_Debbie,10,10,nankoma,2021-03-31
2021-04-01 05:08:25.075000+00:00,uuid:a4d1bb64-ef5b-450d-93d5-1388d8439c44,cbsd,6,magana,bugiri,,,nankoma,,,,,1617182700771.jpg,1617182720693.jpg,1617182734309.jpg,1617182750556.jpg,1617182762071.jpg,1617182773081.jpg,1617182783793.jpg,1617182793518.jpg,1617182807279.jpg,1617182822107.jpg,Nankoma Bugiri,0.4561551,33.7056046,1178.8647798018878,5.0,collect:9rYzWZDZc3uRYMD4,2021-03-31 12:23:10.629000+03:00,2021-03-31 12:27:39.885000+03:00,2021-03-31,fd829aba6d39308f6f710106b01c2e64bececc5c,12,User_Debbie,10,10,nankoma,2021-03-31
2021-04-01 05:07:54.456000+00:00,uuid:34dd8e52-018e-44f0-9a1a-b5718980c14d,cbsd,6,magana,bugiri,,,nankoma,,,,,1617182434828.jpg,1617182448562.jpg,1617182464005.jpg,1617182475904.jpg,1617182486946.jpg,1617182497976.jpg,1617182507031.jpg,1617182519685.jpg,1617182533949.jpg,1617182544127.jpg,Nankoma Bugiri,0.4560055,33.7052746,1186.349332043646,4.92,collect:9rYzWZDZc3uRYMD4,2021-03-31 12:19:51.691000+03:00,2021-03-31 12:23:06.402000+03:00,2021-03-31,ee1b469438773de5a0854ee792174b1f9b7d4bd2,12,User_Debbie,10,10,nankoma,2021-03-31
2021-04-01 05:07:21.210000+00:00,uuid:51fef7b5-8576-42ff-ae05-01d6aa21b192,cbsd,6,magana,bugiri,,,nankoma,,,,,1617182202703.jpg,1617182211579.jpg,1617182223243.jpg,1617182240016.jpg,1617182255306.jpg,1617182272244.jpg,1617182283596.jpg,1617182298468.jpg,1617182315372.jpg,1617182343831.jpg,Nankoma Bugiri,0.4559863,33.7052806,1187.123146716047,5.0,collect:9rYzWZDZc3uRYMD4,2021-03-31 12:16:03.914000+03:00,2021-03-31 12:55:19.980000+03:00,2021-03-31,d09c580ef43fff0896b1e7c6df94bbc1d7dbfa63,12,User_Debbie,10,10,nankoma,2021-03-31
2021-04-01 05:06:53.167000+00:00,uuid:a907bfad-ecc0-46a4-9733-9dbe7dd09f82,healthy,7,magana,bugiri,,,nankoma,,,,,1617181077903.jpg,1617181089352.jpg,1617181099273.jpg,1617181118050.jpg,1617181132579.jpg,1617181145208.jpg,1617181164286.jpg,1617181177866.jpg,1617181199817.jpg,1617181212953.jpg,Nankoma Bugiri,0.4540844,33.705634,1197.7411425738942,4.98,collect:9rYzWZDZc3uRYMD4,2021-03-31 11:57:27.156000+03:00,2021-03-31 12:00:45.243000+03:00,2021-03-31,28d620db16c9e3a2aa0f4712c194647fa345a271,12,User_Debbie,10,10,nankoma,2021-03-31
2021-04-01 05:06:28.750000+00:00,uuid:d3f8072b-65e5-47f2-a549-fb6906c5297f,healthy,12,magana,bugiri,,,nankoma,,,,,1617180887125.jpg,1617180897214.jpg,1617180908812.jpg,1617180924212.jpg,1617180942880.jpg,1617180958695.jpg,1617180980727.jpg,1617180988402.jpg,1617180999380.jpg,1617181009400.jpg,Nankoma Bugiri,0.4540561,33.7056102,1185.4152630281303,4.92,collect:9rYzWZDZc3uRYMD4,2021-03-31 11:54:19.933000+03:00,2021-03-31 11:57:19.230000+03:00,2021-03-31,b5a9cadcbc8eb70979429724af07d6bba808d969,12,User_Debbie,10,10,nankoma,2021-03-31
2021-04-01 05:06:00.754000+00:00,uuid:6788394e-86db-4ddf-81f6-cda2df180b58,cbsd,12,magana,bugiri,,,nankoma,,,,,1617177957781.jpg,1617177964916.jpg,1617177973031.jpg,1617177995904.jpg,1617178007234.jpg,1617178016785.jpg,1617178036426.jpg,1617178046222.jpg,1617178055289.jpg,1617178066812.jpg,Nankoma Bugiri,0.4521662,33.6436756,1194.6295769320557,4.32,collect:9rYzWZDZc3uRYMD4,2021-03-31 11:05:26.864000+03:00,2021-03-31 11:08:18.568000+03:00,2021-03-31,174cdfc040ae749a42ea4d275cfb861d58f816b2,12,User_Debbie,10,10,nankoma,2021-03-31
2021-04-01 05:05:36.043000+00:00,uuid:8771fde7-91ad-4e72-a2b6-c24551b88822,cbsd,10,magana,bugiri,,,nankoma,,,,,1617177743680.jpg,1617177754162.jpg,1617177772848.jpg,1617177786493.jpg,1617177821311.jpg,1617177839827.jpg,1617177849067.jpg,1617177862112.jpg,1617177876155.jpg,1617177889067.jpg,Nankoma Bugiri,0.4521448,33.6436194,1189.7301077616069,4.26,collect:9rYzWZDZc3uRYMD4,2021-03-31 11:01:54.158000+03:00,2021-03-31 11:05:22.704000+03:00,2021-03-31,3a8e13a761c38ed613e5b85a27e45f8386cffd38,12,User_Debbie,10,10,nankoma,2021-03-31
2021-04-01 05:05:12.532000+00:00,uuid:7c2b9c7f-0584-4ff1-8a97-55b887a4167c,cbsd,10,magana,bugiri,,,nankoma,,,,,1617177553816.jpg,1617177569377.jpg,1617177598543.jpg,1617177609714.jpg,1617177621050.jpg,1617177633043.jpg,1617177644458.jpg,1617177658386.jpg,1617177676598.jpg,1617177688224.jpg,Nankoma Bugiri,0.4522239,33.6436472,1187.989184482503,4.18,collect:9rYzWZDZc3uRYMD4,2021-03-31 10:58:45.715000+03:00,2021-03-31 11:01:50.765000+03:00,2021-03-31,964b73c588229e83f59f5c1a693c4e17eb18b6cf,12,User_Debbie,10,10,nankoma,2021-03-31
